WBIC,LAKE_NAME,UNIQUE_ID,BRANCH,TOUCH_SHORE,IN_WATER,LATITUDE,LONGITUDE
1545600,Big Arbor Vitae,1545600271818,2,0,1,45.92372538,-89.6578938
1545600,Big Arbor Vitae,1545600271918,2,1,1,45.92350711,-89.65781098
1545600,Big Arbor Vitae,1545600272018,2,1,1,45.92306321,-89.65768978
1545600,Big Arbor Vitae,1545600272118,1,0,1,45.92183115,-89.65809932
1545600,Big Arbor Vitae,1545600272318,1,1,1,45.919448009999996,-89.65848581
1545600,Big Arbor Vitae,1545600272418,2,1,1,45.91806952,-89.65265653
1545600,Big Arbor Vitae,1545600272518,2,1,1,45.91807539,-89.65260473
1545600,Big Arbor Vitae,1545600272618,1,1,1,45.91811026,-89.6523728
1545600,Big Arbor Vitae,1545600272718,1,0,1,45.91811336,-89.65234078
1545600,Big Arbor Vitae,1545600272818,1,0,1,45.91811688,-89.65228505
1545600,Big Arbor Vitae,1545600272918,0,1,1,45.91812082,-89.6522563
1545600,Big Arbor Vitae,1545600273018,1,1,1,45.91820925,-89.65188355
1545600,Big Arbor Vitae,1545600273118,0,1,1,45.91971355,-89.64884436
1545600,Big Arbor Vitae,1545600273218,0,1,1,45.919864,-89.64870212
1545600,Big Arbor Vitae,1545600273318,0,1,1,45.92134424,-89.64837732
1545600,Big Arbor Vitae,1545600273418,0,1,1,45.92054151,-89.64522405
1545600,Big Arbor Vitae,1545600273518,0,1,1,45.92056322,-89.64333803
1545600,Big Arbor Vitae,1545600273618,0,0,1,45.92024446,-89.64083226
1545600,Big Arbor Vitae,1545600273718,0,1,1,45.92038628,-89.64011318
1545600,Big Arbor Vitae,1545600273818,0,0,1,45.92036935,-89.64006004
1545600,Big Arbor Vitae,1545600273918,0,0,1,45.92030598,-89.63987815
1545600,Big Arbor Vitae,1545600274118,2,1,1,45.91948983,-89.64000438
1545600,Big Arbor Vitae,1545600274218,0,0,1,45.91916646,-89.6402457
1545600,Big Arbor Vitae,1545600274318,0,0,1,45.91910427,-89.64028367
1545600,Big Arbor Vitae,1545600274418,1,0,1,45.91845794,-89.63978226
1545600,Big Arbor Vitae,1545600274518,0,0,1,45.9182048,-89.6390232
1545600,Big Arbor Vitae,1545600274618,0,1,1,45.91819659,-89.63895815
1545600,Big Arbor Vitae,1545600274718,0,0,1,45.91813783,-89.63872698
1545600,Big Arbor Vitae,1545600274818,0,0,1,45.91790046,-89.63803346
1545600,Big Arbor Vitae,1545600274918,0,0,1,45.91786793,-89.63800706
1545600,Big Arbor Vitae,1545600275018,0,0,1,45.91772879,-89.63776994
1545600,Big Arbor Vitae,1545600275118,0,0,1,45.9176832,-89.63763432
1545600,Big Arbor Vitae,1545600275218,0,0,1,45.91775511,-89.63723701
1545600,Big Arbor Vitae,1545600275318,0,0,1,45.91783122,-89.63712788
