"","WBIC","LAKE_NAME","UNIQUE_ID","BRANCH","TOUCH_SHORE","IN_WATER","LATITUDE","LONGITUDE"
"356",2328700,"Papoose Lake",232870026018,0,0,1,46.186487,-89.800594
"357",2328700,"Papoose Lake",232870026118,0,0,1,46.186492,-89.800641
"358",2328700,"Papoose Lake",232870026218,0,1,1,46.186485,-89.801177
"359",2328700,"Papoose Lake",232870026318,0,1,1,46.18647,-89.801448
"360",2328700,"Papoose Lake",232870026418,0,0,1,46.186458,-89.801602
"361",2328700,"Papoose Lake",232870026518,0,0,1,46.186445,-89.801814
"362",2328700,"Papoose Lake",232870026618,0,0,1,46.186425,-89.801906
"363",2328700,"Papoose Lake",232870026718,0,1,0,46.186523,-89.802242
"364",2328700,"Papoose Lake",232870026818,2,0,0,46.185862,-89.803253
"365",2328700,"Papoose Lake",232870026918,0,1,1,46.185734,-89.802977
"366",2328700,"Papoose Lake",232870027018,2,1,0,46.185371,-89.802708
"367",2328700,"Papoose Lake",232870027118,1,1,1,46.176583,-89.80392
"368",2328700,"Papoose Lake",232870027218,0,1,0,46.176577,-89.804022
"369",2328700,"Papoose Lake",232870027318,0,1,1,46.176578,-89.804288
"370",2328700,"Papoose Lake",232870027418,0,1,0,46.176581,-89.804387
"371",2328700,"Papoose Lake",232870027518,0,0,1,46.176493,-89.804705
"372",2328700,"Papoose Lake",232870027618,0,0,1,46.17648,-89.804759
"373",2328700,"Papoose Lake",232870027718,0,1,0,46.176431,-89.806064
"374",2328700,"Papoose Lake",232870027818,0,1,1,46.176523,-89.806243
"375",2328700,"Papoose Lake",232870027918,2,0,1,46.176395,-89.806721
"376",2328700,"Papoose Lake",232870028018,2,0,1,46.176299,-89.806969
"377",2328700,"Papoose Lake",232870028118,0,0,1,46.176249,-89.807538
"378",2328700,"Papoose Lake",232870028218,2,1,0,46.176314,-89.807856
"379",2328700,"Papoose Lake",232870028318,0,0,0,46.176341,-89.80807
"380",2328700,"Papoose Lake",232870028418,2,1,0,46.176468,-89.808829
"381",2328700,"Papoose Lake",232870028518,0,1,0,46.176524,-89.809584
"382",2328700,"Papoose Lake",232870028618,2,1,0,46.17704,-89.808567
"383",2328700,"Papoose Lake",232870028718,1,0,1,46.177121,-89.808129
"384",2328700,"Papoose Lake",232870028818,0,0,1,46.178062,-89.80723
"385",2328700,"Papoose Lake",232870028918,0,0,1,46.178339,-89.807627
"386",2328700,"Papoose Lake",232870029018,2,1,0,46.178363,-89.807657
"387",2328700,"Papoose Lake",232870029118,0,1,0,46.178389,-89.807678
"388",2328700,"Papoose Lake",232870029218,0,0,1,46.178757,-89.807794
"389",2328700,"Papoose Lake",232870029318,0,1,1,46.178857,-89.807924
"390",2328700,"Papoose Lake",232870029418,0,1,0,46.178922,-89.807961
"391",2328700,"Papoose Lake",232870029518,0,1,1,46.178946,-89.807973
"392",2328700,"Papoose Lake",232870029618,0,1,1,46.178987,-89.807992
"393",2328700,"Papoose Lake",232870029718,0,1,1,46.179083,-89.808014
"394",2328700,"Papoose Lake",232870029818,0,1,0,46.17916,-89.808048
"395",2328700,"Papoose Lake",232870029918,0,1,0,46.179183,-89.808062
"396",2328700,"Papoose Lake",232870030018,0,1,1,46.179463,-89.808504
"397",2328700,"Papoose Lake",232870030118,0,0,1,46.17905,-89.809076
"398",2328700,"Papoose Lake",232870030218,0,1,1,46.179109,-89.809529
"399",2328700,"Papoose Lake",232870030318,0,1,1,46.179127,-89.809559
"400",2328700,"Papoose Lake",232870030418,0,1,0,46.17941,-89.809889
"401",2328700,"Papoose Lake",232870030518,0,0,1,46.180139,-89.809877
"402",2328700,"Papoose Lake",232870030618,1,0,1,46.181311,-89.809455
"403",2328700,"Papoose Lake",232870030718,1,0,1,46.181346,-89.809453
"404",2328700,"Papoose Lake",232870030818,2,1,1,46.181419,-89.80944
"405",2328700,"Papoose Lake",232870030918,2,1,1,46.181438,-89.80943
"406",2328700,"Papoose Lake",232870031018,2,0,1,46.18167,-89.809288
"407",2328700,"Papoose Lake",232870031118,2,1,0,46.181675,-89.809273
"408",2328700,"Papoose Lake",232870031218,0,0,1,46.182146,-89.808563
"409",2328700,"Papoose Lake",232870031318,1,1,1,46.182307,-89.808364
"410",2328700,"Papoose Lake",232870031418,2,1,0,46.182679,-89.808383
"411",2328700,"Papoose Lake",232870031518,2,1,1,46.182932,-89.808596
"412",2328700,"Papoose Lake",232870031618,2,0,1,46.183397,-89.80975
"413",2328700,"Papoose Lake",232870031718,1,0,1,46.18325,-89.810181
"414",2328700,"Papoose Lake",232870031818,2,0,1,46.182676,-89.810923
"415",2328700,"Papoose Lake",232870031918,0,1,1,46.182651,-89.810951
"416",2328700,"Papoose Lake",232870032018,0,1,0,46.182481,-89.81119
"417",2328700,"Papoose Lake",232870032118,0,1,0,46.182174,-89.811779
"418",2328700,"Papoose Lake",232870032218,0,1,1,46.181825,-89.812429
"419",2328700,"Papoose Lake",232870032318,0,0,1,46.181804,-89.81245
"420",2328700,"Papoose Lake",232870032418,0,1,0,46.181664,-89.812625
"421",2328700,"Papoose Lake",232870032518,0,1,0,46.181332,-89.812789
"422",2328700,"Papoose Lake",232870032618,1,0,1,46.181439,-89.813325
"423",2328700,"Papoose Lake",232870032718,2,1,0,46.181547,-89.813346
"424",2328700,"Papoose Lake",232870032818,0,1,1,46.182047,-89.812885
"425",2328700,"Papoose Lake",232870032918,0,1,0,46.182125,-89.812768
"426",2328700,"Papoose Lake",232870033018,0,1,1,46.182519,-89.812398
"427",2328700,"Papoose Lake",232870033118,0,0,1,46.182836,-89.812283
"428",2328700,"Papoose Lake",232870033218,2,1,0,46.183083,-89.812239
"429",2328700,"Papoose Lake",232870033318,0,1,0,46.18329,-89.812163
"430",2328700,"Papoose Lake",232870033418,1,0,1,46.184426,-89.812314
"431",2328700,"Papoose Lake",232870033518,0,1,1,46.184511,-89.812976
"432",2328700,"Papoose Lake",232870033618,0,1,1,46.184849,-89.812956
"433",2328700,"Papoose Lake",232870033718,0,1,1,46.184861,-89.812796
"434",2328700,"Papoose Lake",232870033818,0,1,1,46.185018,-89.810842
"435",2328700,"Papoose Lake",232870033918,0,1,1,46.185084,-89.810349
"436",2328700,"Papoose Lake",232870034018,0,1,1,46.185017,-89.810242
"437",2328700,"Papoose Lake",232870034118,0,1,1,46.185114,-89.808258
"438",2328700,"Papoose Lake",232870034218,0,0,1,46.184972,-89.807483
"439",2328700,"Papoose Lake",232870034318,0,0,1,46.184846,-89.807092
"440",2328700,"Papoose Lake",232870034418,0,1,1,46.184637,-89.806889
"441",2328700,"Papoose Lake",232870034518,1,0,1,46.184613,-89.806886
"442",2328700,"Papoose Lake",232870034618,2,0,1,46.184592,-89.806882
"443",2328700,"Papoose Lake",232870034718,2,0,0,46.18451,-89.806859
"444",2328700,"Papoose Lake",232870034818,0,1,0,46.184214,-89.806467
"445",2328700,"Papoose Lake",232870034918,0,1,0,46.18424,-89.805913
"446",2328700,"Papoose Lake",232870035018,0,1,1,46.184282,-89.805771
"447",2328700,"Papoose Lake",232870035118,2,1,0,46.184396,-89.805534
"448",2328700,"Papoose Lake",232870035218,2,0,1,46.184557,-89.805319
"449",2328700,"Papoose Lake",232870035318,0,1,0,46.184877,-89.805206
"450",2328700,"Papoose Lake",232870035418,0,1,1,46.184932,-89.805161
"451",2328700,"Papoose Lake",232870035518,0,1,0,46.185117,-89.804946
"452",2328700,"Papoose Lake",232870035618,0,1,1,46.185136,-89.804913
"453",2328700,"Papoose Lake",232870035718,1,1,0,46.185451,-89.804349
"454",2328700,"Papoose Lake",232870035818,0,1,1,46.18547,-89.804311
"455",2328700,"Papoose Lake",232870035918,0,0,1,46.18549,-89.804274
"456",2328700,"Papoose Lake",232870036018,0,0,1,46.18587,-89.803753
"457",2328700,"Papoose Lake",232870036118,1,1,1,46.186227,-89.80337
"458",2328700,"Papoose Lake",232870036218,1,1,0,46.186426,-89.803153
"459",2328700,"Papoose Lake",232870036318,1,1,1,46.187736,-89.803051
"460",2328700,"Papoose Lake",232870036418,2,1,0,46.188117,-89.803822
"461",2328700,"Papoose Lake",232870036518,0,1,1,46.188204,-89.804066
"462",2328700,"Papoose Lake",232870036618,0,1,0,46.188266,-89.804282
"463",2328700,"Papoose Lake",232870036718,0,1,0,46.188265,-89.804798
"464",2328700,"Papoose Lake",232870036818,0,1,1,46.188228,-89.805028
"465",2328700,"Papoose Lake",232870036918,1,1,1,46.188074,-89.805628
"466",2328700,"Papoose Lake",232870037018,2,1,0,46.188047,-89.805772
"467",2328700,"Papoose Lake",232870037118,0,1,1,46.188041,-89.805809
"468",2328700,"Papoose Lake",232870037218,0,0,1,46.188014,-89.805989
"469",2328700,"Papoose Lake",232870037318,0,1,1,46.187933,-89.806276
"470",2328700,"Papoose Lake",232870037418,0,1,1,46.187918,-89.806314
"471",2328700,"Papoose Lake",232870037518,0,1,1,46.187775,-89.806558
"472",2328700,"Papoose Lake",232870037618,2,1,0,46.186613,-89.807664
"473",2328700,"Papoose Lake",232870037718,0,0,1,46.186653,-89.807819
"474",2328700,"Papoose Lake",232870037818,0,0,1,46.186659,-89.807823
"475",2328700,"Papoose Lake",232870037918,0,1,1,46.18666,-89.807823
"476",2328700,"Papoose Lake",232870038018,2,1,0,46.186793,-89.807842
"477",2328700,"Papoose Lake",232870038118,1,1,1,46.187134,-89.807925
"478",2328700,"Papoose Lake",232870038218,0,1,0,46.187165,-89.807924
"479",2328700,"Papoose Lake",232870038318,0,0,1,46.187564,-89.808276
"480",2328700,"Papoose Lake",232870038418,0,1,0,46.187583,-89.808313
"481",2328700,"Papoose Lake",232870038518,2,1,0,46.187597,-89.808341
"482",2328700,"Papoose Lake",232870038618,0,1,0,46.187643,-89.808457
"483",2328700,"Papoose Lake",232870038718,1,1,0,46.187675,-89.808541
"484",2328700,"Papoose Lake",232870038818,0,0,1,46.187699,-89.808565
"485",2328700,"Papoose Lake",232870038918,0,0,1,46.187704,-89.808567
"486",2328700,"Papoose Lake",232870039018,0,1,1,46.187969,-89.808607
"487",2328700,"Papoose Lake",232870039118,1,0,1,46.188054,-89.808577
"488",2328700,"Papoose Lake",232870039218,0,0,1,46.188068,-89.808575
"489",2328700,"Papoose Lake",232870039318,0,0,1,46.188111,-89.808572
"490",2328700,"Papoose Lake",232870039418,0,0,1,46.188175,-89.808564
"491",2328700,"Papoose Lake",232870039518,0,0,1,46.188491,-89.808451
"492",2328700,"Papoose Lake",232870039618,0,0,1,46.188548,-89.808377
"493",2328700,"Papoose Lake",232870039718,0,0,1,46.188619,-89.808257
"494",2328700,"Papoose Lake",232870039818,0,0,1,46.188633,-89.808236
"495",2328700,"Papoose Lake",232870039918,2,1,0,46.188639,-89.808228
"496",2328700,"Papoose Lake",232870040018,2,1,0,46.188726,-89.807953
"497",2328700,"Papoose Lake",232870040118,0,0,1,46.188733,-89.807917
"498",2328700,"Papoose Lake",232870040218,0,0,1,46.188892,-89.80746
"499",2328700,"Papoose Lake",232870040318,0,1,0,46.188947,-89.807368
"500",2328700,"Papoose Lake",232870040418,2,1,0,46.189046,-89.80722
"501",2328700,"Papoose Lake",232870040518,2,1,0,46.189062,-89.807188
"502",2328700,"Papoose Lake",232870040618,0,1,1,46.18103,-89.807654
"503",2328700,"Papoose Lake",232870040718,1,1,1,46.181186,-89.807637
"504",2328700,"Papoose Lake",232870040818,2,1,0,46.18127,-89.807547
"505",2328700,"Papoose Lake",232870040918,0,1,0,46.181275,-89.807537
"506",2328700,"Papoose Lake",232870041018,2,1,1,46.18161,-89.807553
"507",2328700,"Papoose Lake",232870041118,1,1,1,46.181746,-89.807569
"508",2328700,"Papoose Lake",232870041218,1,1,0,46.181905,-89.807529
"509",2328700,"Papoose Lake",232870041318,2,1,0,46.182192,-89.807374
"510",2328700,"Papoose Lake",232870041418,0,1,0,46.182239,-89.80734
"511",2328700,"Papoose Lake",232870041518,2,1,0,46.182369,-89.807213
"512",2328700,"Papoose Lake",232870041618,0,1,0,46.182599,-89.806677
"513",2328700,"Papoose Lake",232870041718,0,0,1,46.182791,-89.806496
"514",2328700,"Papoose Lake",232870041818,1,1,0,46.182867,-89.806439
"515",2328700,"Papoose Lake",232870041918,1,1,1,46.182921,-89.806409
"516",2328700,"Papoose Lake",232870042018,0,1,0,46.183122,-89.806334
"517",2328700,"Papoose Lake",232870042118,0,1,1,46.183585,-89.806779
"518",2328700,"Papoose Lake",232870042218,1,1,1,46.183574,-89.80683
"519",2328700,"Papoose Lake",232870042318,1,0,1,46.183407,-89.807161
"520",2328700,"Papoose Lake",232870042418,2,1,0,46.183384,-89.807191
"521",2328700,"Papoose Lake",232870042518,1,1,0,46.18324,-89.807374
"522",2328700,"Papoose Lake",232870042618,2,1,0,46.183139,-89.807508
"523",2328700,"Papoose Lake",232870042718,2,1,0,46.182939,-89.807743
"524",2328700,"Papoose Lake",232870042818,0,1,1,46.182717,-89.807926
"525",2328700,"Papoose Lake",232870042918,0,1,0,46.182616,-89.808018
"526",2328700,"Papoose Lake",232870043018,2,1,1,46.182558,-89.808105
"527",2328700,"Papoose Lake",232870043118,2,1,0,46.182546,-89.808127
"528",2328700,"Papoose Lake",232870043218,0,1,0,46.182479,-89.808233
"529",2328700,"Papoose Lake",232870043318,2,1,0,46.182456,-89.808265
"530",2328700,"Papoose Lake",232870043418,1,1,0,46.182233,-89.808448
"531",2328700,"Papoose Lake",232870043518,1,1,0,46.182207,-89.80847
"532",2328700,"Papoose Lake",232870043618,2,1,0,46.182185,-89.808497
"533",2328700,"Papoose Lake",232870043718,2,1,0,46.182165,-89.80852
"534",2328700,"Papoose Lake",232870043818,0,1,1,46.181941,-89.808728
"535",2328700,"Papoose Lake",232870043918,1,1,0,46.181917,-89.808743
"536",2328700,"Papoose Lake",232870044018,2,1,0,46.181137,-89.808986
"537",2328700,"Papoose Lake",232870044118,0,1,1,46.181042,-89.809031
"538",2328700,"Papoose Lake",232870044218,1,1,1,46.18069,-89.808274
"539",1545600,"Big Arbor Vitae",1545600233218,1,0,1,45.91850806,-89.63696997
"540",1545600,"Big Arbor Vitae",1545600233318,0,1,1,45.91865751,-89.63694532
"541",1545600,"Big Arbor Vitae",1545600233418,0,0,1,45.91866187,-89.63694474
"542",1545600,"Big Arbor Vitae",1545600233518,0,0,1,45.91901148,-89.63683804
"543",1545600,"Big Arbor Vitae",1545600233618,0,1,1,45.91904098,-89.63683359
"544",1545600,"Big Arbor Vitae",1545600233718,0,0,1,45.91907602,-89.63683242
"545",1545600,"Big Arbor Vitae",1545600233818,0,0,1,45.91912849,-89.63685011
"546",1545600,"Big Arbor Vitae",1545600233918,0,0,1,45.91914081,-89.63685212
"547",1545600,"Big Arbor Vitae",1545600234018,0,0,1,45.91918624,-89.63685882
"548",1545600,"Big Arbor Vitae",1545600234218,0,0,1,45.91924449,-89.63683468
"549",1545600,"Big Arbor Vitae",1545600234318,0,0,1,45.91925262,-89.63682018
"550",1545600,"Big Arbor Vitae",1545600234418,0,0,1,45.91928196,-89.6367885
"551",1545600,"Big Arbor Vitae",1545600234518,0,0,1,45.91929127,-89.63678431
"552",1545600,"Big Arbor Vitae",1545600234618,0,0,1,45.91950458,-89.63673511
"553",1545600,"Big Arbor Vitae",1545600234718,0,0,1,45.91951741,-89.63673645
"554",1545600,"Big Arbor Vitae",1545600234818,0,0,1,45.91953275,-89.63673653
"555",1545600,"Big Arbor Vitae",1545600234918,1,0,1,45.91964825,-89.63695052
"556",1545600,"Big Arbor Vitae",1545600235018,0,0,1,45.91964599,-89.63703635
"557",1545600,"Big Arbor Vitae",1545600235118,1,1,1,45.91964087,-89.63716325
"558",1545600,"Big Arbor Vitae",1545600235218,0,1,1,45.9196428,-89.6372122
"559",1545600,"Big Arbor Vitae",1545600235318,0,0,1,45.91965009,-89.63725998
"560",1545600,"Big Arbor Vitae",1545600235418,1,1,1,45.91969569,-89.63750314
"561",1545600,"Big Arbor Vitae",1545600235518,0,0,1,45.91969184,-89.63751915
"562",1545600,"Big Arbor Vitae",1545600235618,0,0,1,45.91968865,-89.63753717
"563",1545600,"Big Arbor Vitae",1545600235718,0,1,1,45.91968513,-89.63755486
"564",1545600,"Big Arbor Vitae",1545600235818,0,0,1,45.91967675,-89.63765603
"565",1545600,"Big Arbor Vitae",1545600235918,1,0,1,45.91979183,-89.6378566
"566",1545600,"Big Arbor Vitae",1545600236018,1,1,1,45.91979711,-89.63789717
"567",1545600,"Big Arbor Vitae",1545600236118,0,1,1,45.91983039,-89.63805492
"568",1545600,"Big Arbor Vitae",1545600236218,1,1,1,45.91987104,-89.63808157
"569",1545600,"Big Arbor Vitae",1545600236318,1,1,1,45.91997003,-89.63812441
"570",1545600,"Big Arbor Vitae",1545600236418,0,0,1,45.92025124,-89.63819892
"571",1545600,"Big Arbor Vitae",1545600236518,1,0,1,45.92033523,-89.63819632
"572",1545600,"Big Arbor Vitae",1545600236618,0,0,1,45.92040413,-89.63815777
"573",1545600,"Big Arbor Vitae",1545600236718,0,0,1,45.92047513,-89.63808107
"574",1545600,"Big Arbor Vitae",1545600236818,0,1,1,45.92069456,-89.63777991
"575",1545600,"Big Arbor Vitae",1545600236918,0,1,1,45.92070932,-89.63776172
"576",1545600,"Big Arbor Vitae",1545600237018,0,1,1,45.92085147,-89.63749442
"577",1545600,"Big Arbor Vitae",1545600237118,0,1,1,45.92086455,-89.63735612
"578",1545600,"Big Arbor Vitae",1545600237218,0,0,1,45.92087595,-89.63732871
"579",1545600,"Big Arbor Vitae",1545600237318,1,0,1,45.92090445,-89.63722092
"580",1545600,"Big Arbor Vitae",1545600237418,0,0,1,45.92092674,-89.63716124
"581",1545600,"Big Arbor Vitae",1545600237518,0,1,1,45.92095004,-89.63708128
"582",1545600,"Big Arbor Vitae",1545600237618,1,1,1,45.92096999,-89.63702864
"583",1545600,"Big Arbor Vitae",1545600237718,1,0,1,45.92099966,-89.63698061
"584",1545600,"Big Arbor Vitae",1545600237818,0,0,1,45.92107653,-89.63681968
"585",1545600,"Big Arbor Vitae",1545600237918,0,0,1,45.92112221,-89.63676377
"586",1545600,"Big Arbor Vitae",1545600238018,0,0,1,45.92119337,-89.63680577
"587",1545600,"Big Arbor Vitae",1545600238118,0,0,1,45.92119471,-89.63681398
"588",1545600,"Big Arbor Vitae",1545600238218,0,0,1,45.9213113,-89.63704574
"589",1545600,"Big Arbor Vitae",1545600238318,1,0,1,45.92156779,-89.63716183
"590",1545600,"Big Arbor Vitae",1545600238418,0,1,1,45.92176812,-89.63711095
"591",1545600,"Big Arbor Vitae",1545600238518,0,1,1,45.92186308,-89.63710693
"592",1545600,"Big Arbor Vitae",1545600238618,0,0,1,45.92273355,-89.6370366
"593",1545600,"Big Arbor Vitae",1545600238718,0,0,1,45.92274587,-89.63702185
"594",1545600,"Big Arbor Vitae",1545600238818,0,0,1,45.92281803,-89.63697265
"595",1545600,"Big Arbor Vitae",1545600238918,0,0,1,45.92293798,-89.63695765
"596",1545600,"Big Arbor Vitae",1545600239018,0,1,1,45.92294946,-89.63695899
"597",1545600,"Big Arbor Vitae",1545600239118,0,0,1,45.92297151,-89.63695932
"598",1545600,"Big Arbor Vitae",1545600239218,0,0,1,45.92307863,-89.6370843
"599",1545600,"Big Arbor Vitae",1545600239318,0,0,1,45.92327552,-89.63815031
"600",1545600,"Big Arbor Vitae",1545600239418,0,0,1,45.92326337,-89.63827386
"601",1545600,"Big Arbor Vitae",1545600239518,1,0,1,45.92325004,-89.63830487
"602",1545600,"Big Arbor Vitae",1545600239618,1,0,1,45.92321609,-89.63840076
"603",1545600,"Big Arbor Vitae",1545600239718,0,0,1,45.9230534,-89.63867015
"604",1545600,"Big Arbor Vitae",1545600239818,0,0,1,45.92300403,-89.63879094
"605",1545600,"Big Arbor Vitae",1545600239918,0,0,1,45.92240497,-89.63914859
"606",1545600,"Big Arbor Vitae",1545600240018,0,0,1,45.92239517,-89.6391537
"607",1545600,"Big Arbor Vitae",1545600240118,0,1,1,45.92237773,-89.63916376
"608",1545600,"Big Arbor Vitae",1545600240218,0,1,1,45.92232417,-89.63918463
"609",1545600,"Big Arbor Vitae",1545600240318,1,1,1,45.92206073,-89.63944959
"610",1545600,"Big Arbor Vitae",1545600240418,1,1,1,45.92204673,-89.64007278
"611",1545600,"Big Arbor Vitae",1545600240518,0,0,1,45.92252073,-89.6404591
"612",1545600,"Big Arbor Vitae",1545600240618,0,0,1,45.92263062,-89.64042926
"613",1545600,"Big Arbor Vitae",1545600240718,0,1,1,45.923028,-89.64025198
"614",1545600,"Big Arbor Vitae",1545600240818,0,0,1,45.92327233,-89.64004219
"615",1545600,"Big Arbor Vitae",1545600240918,0,0,1,45.92366561,-89.63878348
"616",1545600,"Big Arbor Vitae",1545600241018,2,1,1,45.92398907,-89.63774957
"617",1545600,"Big Arbor Vitae",1545600241118,1,1,1,45.92434564,-89.63693225
"618",1545600,"Big Arbor Vitae",1545600241218,1,1,1,45.92440917,-89.63676905
"619",1545600,"Big Arbor Vitae",1545600241318,0,1,1,45.92443457,-89.63672563
"620",1545600,"Big Arbor Vitae",1545600241418,0,1,1,45.92463867,-89.63622976
"621",1545600,"Big Arbor Vitae",1545600241518,1,1,1,45.92480505,-89.63591259
"622",1545600,"Big Arbor Vitae",1545600241618,2,0,1,45.9248478,-89.63582056
"623",1545600,"Big Arbor Vitae",1545600241718,0,1,1,45.9248794,-89.63576574
"624",1545600,"Big Arbor Vitae",1545600241818,0,0,1,45.92573309,-89.63487181
"625",1545600,"Big Arbor Vitae",1545600241918,2,1,1,45.9257828,-89.6346548
"626",1545600,"Big Arbor Vitae",1545600242018,0,1,1,45.92580333,-89.63436361
"627",1545600,"Big Arbor Vitae",1545600242118,0,1,1,45.92584826,-89.63418609
"628",1545600,"Big Arbor Vitae",1545600242218,0,1,1,45.92586393,-89.63413227
"629",1545600,"Big Arbor Vitae",1545600242318,0,0,1,45.9260703,-89.63364545
"630",1545600,"Big Arbor Vitae",1545600242418,1,1,1,45.92619158,-89.63346147
"631",1545600,"Big Arbor Vitae",1545600242518,1,1,1,45.92644547,-89.63315302
"632",1545600,"Big Arbor Vitae",1545600242618,1,1,1,45.92656726,-89.63297532
"633",1545600,"Big Arbor Vitae",1545600242718,0,0,1,45.92657967,-89.63295805
"634",1545600,"Big Arbor Vitae",1545600242818,0,0,1,45.92659316,-89.63294221
"635",1545600,"Big Arbor Vitae",1545600242918,0,0,1,45.92669785,-89.63285211
"636",1545600,"Big Arbor Vitae",1545600243018,0,0,1,45.92670942,-89.63283199
"637",1545600,"Big Arbor Vitae",1545600243118,1,0,1,45.92684881,-89.63265538
"638",1545600,"Big Arbor Vitae",1545600243218,0,0,1,45.92708124,-89.63231935
"639",1545600,"Big Arbor Vitae",1545600243318,1,1,1,45.92722625,-89.63210997
"640",1545600,"Big Arbor Vitae",1545600243418,2,1,1,45.92738466,-89.63187913
"641",1545600,"Big Arbor Vitae",1545600243518,0,0,1,45.92748474,-89.6317674
"642",1545600,"Big Arbor Vitae",1545600243618,1,0,1,45.92758776,-89.63163656
"643",1545600,"Big Arbor Vitae",1545600243718,1,0,1,45.92760603,-89.63162248
"644",1545600,"Big Arbor Vitae",1545600243818,0,1,1,45.92764551,-89.63160471
"645",1545600,"Big Arbor Vitae",1545600243918,0,1,1,45.92794726,-89.63134638
"646",1545600,"Big Arbor Vitae",1545600244018,1,1,1,45.92799151,-89.63130179
"647",1545600,"Big Arbor Vitae",1545600244118,1,1,1,45.92801758,-89.63127321
"648",1545600,"Big Arbor Vitae",1545600244218,1,1,1,45.92849501,-89.63089686
"649",1545600,"Big Arbor Vitae",1545600244318,0,0,1,45.92878059,-89.63032697
"650",1545600,"Big Arbor Vitae",1545600244418,1,0,1,45.92911913,-89.62993529
"651",1545600,"Big Arbor Vitae",1545600244518,1,0,1,45.92913631,-89.62992003
"652",1545600,"Big Arbor Vitae",1545600244618,1,0,1,45.92926137,-89.62977544
"653",1545600,"Big Arbor Vitae",1545600244718,1,1,1,45.9296404,-89.62960009
"654",1545600,"Big Arbor Vitae",1545600244818,1,1,1,45.93019428,-89.62966103
"655",1545600,"Big Arbor Vitae",1545600244918,1,0,1,45.93037231,-89.62972641
"656",1545600,"Big Arbor Vitae",1545600245018,2,1,1,45.93049594,-89.6297933
"657",1545600,"Big Arbor Vitae",1545600245118,1,1,1,45.93092971,-89.63006412
"658",1545600,"Big Arbor Vitae",1545600245218,0,0,1,45.93179438,-89.63050794
"659",1545600,"Big Arbor Vitae",1545600245318,0,1,1,45.93188834,-89.6305439
"660",1545600,"Big Arbor Vitae",1545600245418,0,0,1,45.93237449,-89.63094564
"661",1545600,"Big Arbor Vitae",1545600245518,0,0,1,45.93267121,-89.63137446
"662",1545600,"Big Arbor Vitae",1545600245618,0,0,1,45.93268655,-89.63138628
"663",1545600,"Big Arbor Vitae",1545600245718,0,1,1,45.93286701,-89.6316835
"664",1545600,"Big Arbor Vitae",1545600245818,1,1,1,45.93302635,-89.63191308
"665",1545600,"Big Arbor Vitae",1545600245918,0,0,1,45.93321084,-89.63227266
"666",1545600,"Big Arbor Vitae",1545600246018,0,0,1,45.93332433,-89.63247257
"667",1545600,"Big Arbor Vitae",1545600246118,0,0,1,45.93337655,-89.63254591
"668",1545600,"Big Arbor Vitae",1545600246218,1,1,1,45.93338619,-89.63256301
"669",1545600,"Big Arbor Vitae",1545600246318,0,0,1,45.93350194,-89.63282109
"670",1545600,"Big Arbor Vitae",1545600246418,0,1,1,45.93368568,-89.63330255
"671",1545600,"Big Arbor Vitae",1545600246518,2,1,1,45.93374292,-89.63339039
"672",1545600,"Big Arbor Vitae",1545600246618,0,0,1,45.93395281,-89.63382156
"673",1545600,"Big Arbor Vitae",1545600246718,0,0,1,45.93412438,-89.63456855
"674",1545600,"Big Arbor Vitae",1545600246818,2,1,1,45.93412841,-89.63459655
"675",1545600,"Big Arbor Vitae",1545600246918,0,0,1,45.93420921,-89.63477927
"676",1545600,"Big Arbor Vitae",1545600247118,0,0,1,45.93422036,-89.63478807
"677",1545600,"Big Arbor Vitae",1545600247218,0,1,1,45.93422958,-89.63479335
"678",1545600,"Big Arbor Vitae",1545600247318,1,1,1,45.93407342,-89.63508479
"679",1545600,"Big Arbor Vitae",1545600247418,1,0,1,45.93399195,-89.63524899
"680",1545600,"Big Arbor Vitae",1545600247518,0,0,1,45.93392464,-89.63533407
"681",1545600,"Big Arbor Vitae",1545600247618,0,0,1,45.93391668,-89.63534539
"682",1545600,"Big Arbor Vitae",1545600247718,2,1,1,45.93383722,-89.63544521
"683",1545600,"Big Arbor Vitae",1545600247818,0,1,1,45.93369339,-89.63568452
"684",1545600,"Big Arbor Vitae",1545600247918,1,1,1,45.93358057,-89.6362104
"685",1545600,"Big Arbor Vitae",1545600248018,0,0,1,45.93335987,-89.63662153
"686",1545600,"Big Arbor Vitae",1545600248118,1,1,1,45.93330698,-89.63669864
"687",1545600,"Big Arbor Vitae",1545600248218,1,1,1,45.93328628,-89.63672924
"688",1545600,"Big Arbor Vitae",1545600248318,0,0,1,45.93316231,-89.63690434
"689",1545600,"Big Arbor Vitae",1545600248418,0,1,1,45.93293072,-89.63730541
"690",1545600,"Big Arbor Vitae",1545600248518,0,1,1,45.93288177,-89.63737749
"691",1545600,"Big Arbor Vitae",1545600248618,0,0,1,45.932865,-89.63739744
"692",1545600,"Big Arbor Vitae",1545600248718,1,0,1,45.93285218,-89.63741521
"693",1545600,"Big Arbor Vitae",1545600248818,1,1,1,45.93279208,-89.63749845
"694",1545600,"Big Arbor Vitae",1545600248918,1,1,1,45.93270265,-89.63756475
"695",1545600,"Big Arbor Vitae",1545600249018,1,0,1,45.93265546,-89.63759501
"696",1545600,"Big Arbor Vitae",1545600249118,0,0,1,45.93232521,-89.63777069
